_type,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
snscrape.modules.twitter.Tweet,https://twitter.com/Alvinzhao17/status/1498447902019964929,2022-02-28 23:59:54+00:00,"@chipfranklin Lol. We need to base on facts. Trump stop nord stream, lower oil price to weaken Russia and relocated soldiers to Portland. 2014 Obama/Biden Russia invades Ukraine 
2022 Biden/Harris Russia invades Ukraine.","@chipfranklin Lol. We need to base on facts. Trump stop nord stream, lower oil price to weaken Russia and relocated soldiers to Portland. 2014 Obama/Biden Russia invades Ukraine 
2022 Biden/Harris Russia invades Ukraine.",1498447902019964929,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Alvinzhao17', 'id': 1465471891896889346, 'displayname': 'zfe', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2021-11-30T00:05:19+00:00', 'followersCount': 7, 'friendsCount': 120, 'statusesCount': 203, 'favouritesCount': 115, 'listedCount': 5, 'mediaCount': 1, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1465471969571131397/9oRToSah_normal.png', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Alvinzhao17'}",0,0,0,0,1498432418235224067,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.498432418235224e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'chipfranklin', 'id': 48325671, 'displayname': 'Chip Franklin.com', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/chipfranklin'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'chipfranklin', 'id': 48325671, 'displayname': 'Chip Franklin.com', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/chipfranklin'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/meulitk/status/1498447894990536712,2022-02-28 23:59:52+00:00,"@SpecialReport Our Gov't is a hypocrite, on one hand we so call ""Sanction"" Russia on their war on Ukraine but on the other hand finance their aggression by buying their oil. We need to go back to Trump energy policies. Reopen #KeystoneXL and #Anwar.","@SpecialReport Our Gov't is a hypocrite, on one hand we so call ""Sanction"" Russia on their war on Ukraine but on the other hand finance their aggression by buying their oil. We need to go back to Trump energy policies. Reopen #KeystoneXL and #Anwar.",1498447894990536712,"{'_type': 'snscrape.modules.twitter.User', 'username': 'meulitk', 'id': 180959181, 'displayname': 'Terry Kilpatrick', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2010-08-20T23:06:36+00:00', 'followersCount': 1, 'friendsCount': 13, 'statusesCount': 749, 'favouritesCount': 15, 'listedCount': 0, 'mediaCount': 17, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/meulitk'}",0,0,1,0,1498447894990536712,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'SpecialReport', 'id': 122207745, 'displayname': 'Special Report Team', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/SpecialReport'}]",,,"['KeystoneXL', 'Anwar']",
snscrape.modules.twitter.Tweet,https://twitter.com/scarletandgreat/status/1498447676668526595,2022-02-28 23:59:00+00:00,"@adjordan @BizClarkie Biden’s doing an amazing job? No. No, he’s not. An amazing job would be sending a coalition of troops to support the Ukrainian army. Back when we convinced Ukraine to give their nuclear weapons to Russia, we promised to protect them. Biden isn’t even sanctioning Russian oil.","@adjordan @BizClarkie Biden’s doing an amazing job? No. No, he’s not. An amazing job would be sending a coalition of troops to support the Ukrainian army. Back when we convinced Ukraine to give their nuclear weapons to Russia, we promised to protect them. Biden isn’t even sanctioning Russian oil.",1498447676668526595,"{'_type': 'snscrape.modules.twitter.User', 'username': 'scarletandgreat', 'id': 1472561001849626630, 'displayname': 'Kirk Downing', 'description': '#FIGHTFORUKRAINE', 'rawDescription': '#FIGHTFORUKRAINE', 'descriptionUrls': None, 'verified': False, 'created': '2021-12-19T13:34:46+00:00', 'followersCount': 15, 'friendsCount': 107, 'statusesCount': 457, 'favouritesCount': 1660, 'listedCount': 3, 'mediaCount': 5, 'location': 'Atlanta, GA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1498453705284366336/YdtwtecX_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1472561001849626630/1646094188', 'label': None, 'url': 'https://twitter.com/scarletandgreat'}",0,0,0,0,1498313344897495042,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.4983186032794214e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'adjordan', 'id': 253647516, 'displayname': 'aj 🌻🇺🇲🇺🇦🌻', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/adjordan'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'adjordan', 'id': 253647516, 'displayname': 'aj 🌻🇺🇲🇺🇦🌻', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/adjordan'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/mktalk2/status/1498447666224799746,2022-02-28 23:58:58+00:00,#Canada 🇨🇦 has entirely banned crude oil import from #Russia. #Ukraine #russianoccupation #russianaggression,#Canada 🇨🇦 has entirely banned crude oil import from #Russia. #Ukraine #russianoccupation #russianaggression,1498447666224799746,"{'_type': 'snscrape.modules.twitter.User', 'username': 'mktalk2', 'id': 1240350665580466178, 'displayname': 'mktalk', 'description': '🇺🇦💪', 'rawDescription': '🇺🇦💪', 'descriptionUrls': None, 'verified': False, 'created': '2020-03-18T18:53:44+00:00', 'followersCount': 1, 'friendsCount': 22, 'statusesCount': 25, 'favouritesCount': 26, 'listedCount': 0, 'mediaCount': 3, 'location': '', 'protected': False, 'linkUrl': 'https://savelife.in.ua/donate/', 'linkTcourl': 'https://t.co/EW9QBDWvKZ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1240350924427726855/TfsIHEEo_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/mktalk2'}",0,0,1,0,1498447666224799746,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,"['Canada', 'Russia', 'Ukraine', 'russianoccupation', 'russianaggression']",
snscrape.modules.twitter.Tweet,https://twitter.com/Alvinzhao17/status/1498447622775869440,2022-02-28 23:58:47+00:00,"@WalshFreedom Lol. We need to base on facts. Trump stop nord stream, lower oil price to weaken Russia and relocated soldiers to Portland. 2014 Obama/Biden Russia invades Ukraine 
2022 Biden/Harris Russia invades Ukraine.","@WalshFreedom Lol. We need to base on facts. Trump stop nord stream, lower oil price to weaken Russia and relocated soldiers to Portland. 2014 Obama/Biden Russia invades Ukraine 
2022 Biden/Harris Russia invades Ukraine.",1498447622775869440,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Alvinzhao17', 'id': 1465471891896889346, 'displayname': 'zfe', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2021-11-30T00:05:19+00:00', 'followersCount': 7, 'friendsCount': 120, 'statusesCount': 203, 'favouritesCount': 115, 'listedCount': 5, 'mediaCount': 1, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1465471969571131397/9oRToSah_normal.png', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Alvinzhao17'}",0,1,0,0,1498435670439870473,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.4984356704398705e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'WalshFreedom', 'id': 236487888, 'displayname': 'Joe Walsh', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/WalshFreedom'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'WalshFreedom', 'id': 236487888, 'displayname': 'Joe Walsh', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/WalshFreedom'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/LeninBol/status/1498447563850235914,2022-02-28 23:58:33+00:00,"Russia's national bourgeoise and their appointed statesman Putin know this. Their intervention in Ukraine is an attempt to prevent this long-term aim to turn Russia into a neoliberal ""free market"" colony for the western financial oligarchs &amp; wester oil cartels. 4/","Russia's national bourgeoise and their appointed statesman Putin know this. Their intervention in Ukraine is an attempt to prevent this long-term aim to turn Russia into a neoliberal ""free market"" colony for the western financial oligarchs &amp; wester oil cartels. 4/",1498447563850235914,"{'_type': 'snscrape.modules.twitter.User', 'username': 'LeninBol', 'id': 2575666549, 'displayname': '☭Skeptomai☭', 'description': 'Marxist-Leninist, anti-imperialist, & American. I love the working class of America. Pro-multipolarity. Abolish NATO! Workers of the world unite!!!!! ☭🚩🌍🇺🇸', 'rawDescription': 'Marxist-Leninist, anti-imperialist, & American. I love the working class of America. Pro-multipolarity. Abolish NATO! Workers of the world unite!!!!! ☭🚩🌍🇺🇸', 'descriptionUrls': None, 'verified': False, 'created': '2014-06-18T23:05:33+00:00', 'followersCount': 6045, 'friendsCount': 4009, 'statusesCount': 39090, 'favouritesCount': 66272, 'listedCount': 43, 'mediaCount': 1740, 'location': '', 'protected': False, 'linkUrl': 'https://skeptomai.substack.com/', 'linkTcourl': 'https://t.co/nKeDIjGKKI', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1498408533506895877/ZVtoIFes_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2575666549/1633802640', 'label': None, 'url': 'https://twitter.com/LeninBol'}",1,3,72,0,1498447561136480256,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.4984475630197637e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'LeninBol', 'id': 2575666549, 'displayname': '☭Skeptomai☭', 'description': 'Marxist-Leninist, anti-imperialist, & American. I love the working class of America. Pro-multipolarity. Abolish NATO! Workers of the world unite!!!!! ☭🚩🌍🇺🇸', 'rawDescription': 'Marxist-Leninist, anti-imperialist, & American. I love the working class of America. Pro-multipolarity. Abolish NATO! Workers of the world unite!!!!! ☭🚩🌍🇺🇸', 'descriptionUrls': None, 'verified': False, 'created': '2014-06-18T23:05:33+00:00', 'followersCount': 6045, 'friendsCount': 4009, 'statusesCount': 39090, 'favouritesCount': 66272, 'listedCount': 43, 'mediaCount': 1740, 'location': '', 'protected': False, 'linkUrl': 'https://skeptomai.substack.com/', 'linkTcourl': 'https://t.co/nKeDIjGKKI', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1498408533506895877/ZVtoIFes_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2575666549/1633802640', 'label': None, 'url': 'https://twitter.com/LeninBol'}",,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/LeninBol/status/1498447563019763716,2022-02-28 23:58:33+00:00,"They want Ukraine to join NATO/EU so they can launch an attack against Russia in order to export capital to Russia by privatizing its oil and other natural resources. In other words, they're planning to turn Russia into a neoliberal ""free market"" colony. 3/","They want Ukraine to join NATO/EU so they can launch an attack against Russia in order to export capital to Russia by privatizing its oil and other natural resources. In other words, they're planning to turn Russia into a neoliberal ""free market"" colony. 3/",1498447563019763716,"{'_type': 'snscrape.modules.twitter.User', 'username': 'LeninBol', 'id': 2575666549, 'displayname': '☭Skeptomai☭', 'description': 'Marxist-Leninist, anti-imperialist, & American. I love the working class of America. Pro-multipolarity. Abolish NATO! Workers of the world unite!!!!! ☭🚩🌍🇺🇸', 'rawDescription': 'Marxist-Leninist, anti-imperialist, & American. I love the working class of America. Pro-multipolarity. Abolish NATO! Workers of the world unite!!!!! ☭🚩🌍🇺🇸', 'descriptionUrls': None, 'verified': False, 'created': '2014-06-18T23:05:33+00:00', 'followersCount': 6045, 'friendsCount': 4009, 'statusesCount': 39090, 'favouritesCount': 66272, 'listedCount': 43, 'mediaCount': 1740, 'location': '', 'protected': False, 'linkUrl': 'https://skeptomai.substack.com/', 'linkTcourl': 'https://t.co/nKeDIjGKKI', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1498408533506895877/ZVtoIFes_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2575666549/1633802640', 'label': None, 'url': 'https://twitter.com/LeninBol'}",2,6,86,1,1498447561136480256,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.4984475620549837e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'LeninBol', 'id': 2575666549, 'displayname': '☭Skeptomai☭', 'description': 'Marxist-Leninist, anti-imperialist, & American. I love the working class of America. Pro-multipolarity. Abolish NATO! Workers of the world unite!!!!! ☭🚩🌍🇺🇸', 'rawDescription': 'Marxist-Leninist, anti-imperialist, & American. I love the working class of America. Pro-multipolarity. Abolish NATO! Workers of the world unite!!!!! ☭🚩🌍🇺🇸', 'descriptionUrls': None, 'verified': False, 'created': '2014-06-18T23:05:33+00:00', 'followersCount': 6045, 'friendsCount': 4009, 'statusesCount': 39090, 'favouritesCount': 66272, 'listedCount': 43, 'mediaCount': 1740, 'location': '', 'protected': False, 'linkUrl': 'https://skeptomai.substack.com/', 'linkTcourl': 'https://t.co/nKeDIjGKKI', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1498408533506895877/ZVtoIFes_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2575666549/1633802640', 'label': None, 'url': 'https://twitter.com/LeninBol'}",,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/GORDONTRAINER/status/1498447557575520259,2022-02-28 23:58:32+00:00,When you come across russian soldiers show them the Russians protesting in moscow. Thank  Hiden for selling our &amp; your souls to countries like oil russia china ukraine to which dlb cross will get him narc narc,When you come across russian soldiers show them the Russians protesting in moscow. Thank  Hiden for selling our &amp; your souls to countries like oil russia china ukraine to which dlb cross will get him narc narc,1498447557575520259,"{'_type': 'snscrape.modules.twitter.User', 'username': 'GORDONTRAINER', 'id': 379512463, 'displayname': 'GORDON TRAINER', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2011-09-25T03:02:24+00:00', 'followersCount': 1218, 'friendsCount': 4062, 'statusesCount': 9316, 'favouritesCount': 2672, 'listedCount': 11, 'mediaCount': 1410, 'location': 'land of oz', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/2168743081/6xgjrF77_normal', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/GORDONTRAINER'}",0,0,0,0,1498447557575520259,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/LambertPreston3/status/1498447533206642695,2022-02-28 23:58:26+00:00,"@snaglpusz @resist_nv Referring to the EU and Russian oil. Although we have been buying oil from Russia since Joe Budden.
I don't support the war, however having family that left Ukraine after USSR break up, discrimination, trying to steal their money. Recent friend, she left 2015, lives in the east","@snaglpusz @resist_nv Referring to the EU and Russian oil. Although we have been buying oil from Russia since Joe Budden.
I don't support the war, however having family that left Ukraine after USSR break up, discrimination, trying to steal their money. Recent friend, she left 2015, lives in the east",1498447533206642695,"{'_type': 'snscrape.modules.twitter.User', 'username': 'LambertPreston3', 'id': 1351306777632137219, 'displayname': 'Preston Lambert', 'description': 'Ret.Gov. \n\nWe have to change the definition of natural born citizens.\n     Subject to the jurisdiction means that a legal entity, such as a courts.', 'rawDescription': 'https://t.co/mcvaGroZab. \n\nWe have to change the definition of natural born citizens.\n     Subject to the jurisdiction means that a legal entity, such as a courts.', 'descriptionUrls': [{'text': 'Ret.Gov', 'url': 'http://Ret.Gov', 'tcourl': 'https://t.co/mcvaGroZab', 'indices': [0, 23]}], 'verified': False, 'created': '2021-01-18T23:13:58+00:00', 'followersCount': 81, 'friendsCount': 603, 'statusesCount': 8749, 'favouritesCount': 725, 'listedCount': 1, 'mediaCount': 847, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1516051783570894853/rZOWHvsf_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/LambertPreston3'}",0,0,0,0,1498407303288176645,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.4984438368210657e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'snaglpusz', 'id': 2810258779, 'displayname': 'Steve Alexander 🇨🇦🏈⛳️🏒🎥', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/snaglpusz'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'snaglpusz', 'id': 2810258779, 'displayname': 'Steve Alexander 🇨🇦🏈⛳️🏒🎥', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/snaglpusz'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'resist_nv', 'id': 822515845062475776, 'displayname': 'SagebrushCountryLLC', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/resist_nv'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/DianeEd68587584/status/1498447471130853379,2022-02-28 23:58:11+00:00,Putin doesn’t need a reason he’s going to do what he does best. USA needs to open up our fuel sources Shut down US/Mexico border. Stop buying oil from Russia to finance his genocide against Ukraine one day it could be US has Russia bombarding US.,Putin doesn’t need a reason he’s going to do what he does best. USA needs to open up our fuel sources Shut down US/Mexico border. Stop buying oil from Russia to finance his genocide against Ukraine one day it could be US has Russia bombarding US.,1498447471130853379,"{'_type': 'snscrape.modules.twitter.User', 'username': 'DianeEd68587584', 'id': 832327202473533440, 'displayname': 'Diane Edwards', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2017-02-16T20:34:03+00:00', 'followersCount': 5, 'friendsCount': 176, 'statusesCount': 13256, 'favouritesCount': 6810, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/DianeEd68587584'}",0,0,1,0,1498444600196931589,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.4984446001969316e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'DianeEd68587584', 'id': 832327202473533440, 'displayname': 'Diane Edwards', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2017-02-16T20:34:03+00:00', 'followersCount': 5, 'friendsCount': 176, 'statusesCount': 13256, 'favouritesCount': 6810, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/DianeEd68587584'}",,,,,
